Actor1Name,Actor1CountryCode,Actor2Name,Actor2CountryCode,EventCode,EventBaseCode,EventRootCode,GoldsteinScale,NumArticles,AvgTone,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_Lat,ActionGeo_Long,SOURCEURL,date,annee,mois,mois_label,semaine,event_label,sentiment
BENIN,BEN,EGYPT,EGY,57,57,5,8.0,8,3.31950207468879,Benin,BN,9.5,2.25,https://www.briefingwire.com/pr/africa-cotton-market-size-share-report-2026-2035,2026-02-10,2026,2,Feb 2026,7,Engagement diplomatique,positif
EGYPT,EGY,BENIN,BEN,57,57,5,8.0,8,3.31950207468879,Benin,BN,9.5,2.25,https://www.briefingwire.com/pr/africa-cotton-market-size-share-report-2026-2035,2026-02-10,2026,2,Feb 2026,7,Engagement diplomatique,positif
EXPATRIATE,Inconnu,EGYPT,EGY,51,51,5,3.4,8,5.81395348837209,Benin,BN,9.5,2.25,https://www.sis.gov.eg/Story/209064/FM-praises-historical-ties-with-Benin,2025-06-03,2025,6,Jun 2025,23,Engagement diplomatique,positif
CAMEROON,CMR,MOROCCO,MAR,46,46,4,7.0,8,-0.35714285714286,Benin,BN,9.5,2.25,https://www.naijanews.com/2026/01/05/afcon-2025-four-teams-qualify-for-quarter-final-two-fixtures-confirmed/,2026-01-07,2026,1,Jan 2026,2,Consultation,neutre
BENIN,BEN,EGYPT,EGY,43,43,4,2.8,8,1.8646408839779,Benin,BN,9.5,2.25,https://peoplesdailyng.com/todays-geopolitics-influencing-africas-sustainable-food-sovereignty/,2026-02-17,2026,2,Feb 2026,8,Consultation,positif
BENIN,BEN,Inconnu,Inconnu,10,10,1,0.0,8,3.49344978165939,Benin,BN,9.5,2.25,https://www.voetbalprimeur.nl:443/nieuws/1728322/egypte-verslaat-benin-op-afrika-cup.html,2026-01-05,2026,1,Jan 2026,2,Déclaration publique,positif
BENIN,BEN,EGYPT,EGY,43,43,4,2.8,8,1.875,Benin,BN,9.5,2.25,https://www.opinionnigeria.com/todays-geopolitics-influencing-africas-sustainable-food-sovereignty-by-kester-kenn-klomegah/,2026-01-26,2026,1,Jan 2026,5,Consultation,positif
EGYPT,EGY,BENIN,BEN,20,20,2,3.0,8,-1.92307692307692,Benin,BN,9.5,2.25,https://eahelqesa.com/news/%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE-%D8%A7%D9%84%D9%81%D8%B1%D8%A7%D8%B9%D9%86%D8%A9-%D9%86%D8%AA%D8%A7%D8%A6%D8%AC-%D9%85%D9%86%D8%AA%D8%AE%D8%A8-%D9%85%D8%B5%D8%B1-%D9%81%D9%8A-%D8%AB%D9%85%D9%86,2026-01-01,2026,1,Jan 2026,1,Appel / Demande,négatif
Inconnu,Inconnu,EGYPT,EGY,42,42,4,1.9,8,3.125,Benin,BN,9.5,2.25,https://kawowo.com/2026/01/05/egypt-vs-benin-the-pharaohs-quarter-final-bid-faces-squirrels-test/,2026-01-05,2026,1,Jan 2026,2,Consultation,positif
AZERBAIJANI,AZE,CAIRO,EGY,40,40,4,1.0,7,1.49253731343284,Benin,BN,9.5,2.25,https://en.apa.az/iii-sector/ngos-from-18-countries-establish-wuf13-ngo-coalition-462787,2025-03-13,2025,3,Mar 2025,11,Consultation,positif
EGYPT,EGY,Inconnu,Inconnu,111,111,11,-2.0,6,0.23866348448687,Benin,BN,9.5,2.25,https://www.empireofthekop.com/2026/01/11/mo-salah-john-obi-mikel-jay-jay-okocha/,2026-01-11,2026,1,Jan 2026,2,Désapprobation,neutre
Inconnu,Inconnu,EGYPT,EGY,40,40,4,1.0,5,5.81395348837209,Benin,BN,9.5,2.25,https://www.sis.gov.eg/Story/209064/FM-praises-historical-ties-with-Benin,2025-06-03,2025,6,Jun 2025,23,Consultation,positif
TUNISIA,TUN,SUDAN,SDN,190,190,19,-10.0,5,3.0188679245283,Benin,BN,9.5,2.25,https://thestreetjournal.org/nigeria-to-play-mozambique-in-afcon-2025-round-of-16/,2026-01-16,2026,1,Jan 2026,3,Violence de masse,positif
MALI,MLI,EGYPT,EGY,57,57,5,8.0,4,3.31950207468879,Benin,BN,9.5,2.25,https://www.briefingwire.com/pr/africa-cotton-market-size-share-report-2026-2035,2026-02-10,2026,2,Feb 2026,7,Engagement diplomatique,positif
EGYPT,EGY,BENIN,BEN,40,40,4,1.0,4,5.81395348837209,Benin,BN,9.5,2.25,https://www.sis.gov.eg/Story/209064/FM-praises-historical-ties-with-Benin,2025-06-03,2025,6,Jun 2025,23,Consultation,positif
NILE,EGY,INTERNATIONAL COMMUNICATION ASSOCIATION,Inconnu,42,42,4,1.9,4,1.84615384615384,"Nile, Benin (general), Benin",BN,9.55462,2.62778,https://thesun.ng/ica-nigeria-targets-100-varsities-in-bold-leadership-push-for-global-communication-shift/,2026-03-31,2026,3,Mar 2026,14,Consultation,positif
EGYPT,EGY,Inconnu,Inconnu,130,130,13,-4.4,4,1.6260162601626,Benin,BN,9.5,2.25,https://eldiariony.com/2026/01/05/egipto-se-mete-en-cuartos-de-la-copa-africa-tras-vencer-en-prorroga-a-benin/,2026-01-05,2026,1,Jan 2026,2,Menace,positif
EGYPT,EGY,Inconnu,Inconnu,71,71,7,7.4,4,1.77514792899409,Benin,BN,9.5,2.25,https://allafrica.com/stories/202601140101.html,2026-01-14,2026,1,Jan 2026,3,Aide / Assistance,positif
